time,input_base_ax,input_base_ax_g,input_base_vx,base_vx,base_ax,base_ax_g,base_xdisp,top_vx,top_ax,top_ax_g,top_xdisp,stress_point_vx,stress_point_ax,stress_point_ax_g,stress_point_xdisp,stress_point_strain,stress_point_shear_stress
8.79000000001,1.65198957436,0.168456055264,0.0792136092917,0.079528192232,1.78689782409,0.182212868216,-0.00439959173815,0,0,0,0,0,0,0,0,0,0
8.80000000001,1.32347303869,0.1349566915,0.0941214649662,0.0943680600223,1.48398677904,0.151324537843,-0.00353011047688,0,0,0,0,0,0,0,0,0,0
8.81000000001,0.952525594119,0.0971305791599,0.105523849158,0.105694637538,1.13265775156,0.115498947302,-0.00252979698908,0,0,0,0,0,0,0,0,0,0
8.82000000001,0.552769041211,0.0563667553355,0.113063876752,0.113153812489,0.745917495059,0.0760624163255,-0.00143555473895,0,0,0,0,0,0,0,0,0,0
8.83000000001,0.138666290144,0.0141400264253,0.116525406683,0.116532358984,0.337854649513,0.0344515863739,-0.000287123881595,0,0,0,0,0,0,0,0,0,0
8.84000000001,-0.274999606473,-0.0280421557283,0.115838856946,0.115763647882,-0.0768711101687,-0.00783867173486,0.00087435615273,0,0,0,0,0,0,0,0,0,0
8.85000000001,-0.673651025332,-0.0686932872421,0.111081775174,0.110928112728,-0.48355351543,-0.0493087359526,0.00200781495578,0,0,0,0,0,0,0,0,0,0
8.86000000001,-1.04342733993,-0.106399977559,0.102474212047,0.102248522222,-0.867959050574,-0.0885071916071,0.00307369813052,0,0,0,0,0,0,0,0,0,0
8.87000000001,-1.37166460862,-0.139870864018,0.0903691276024,0.0900802928206,-1.21682294014,-0.124081408038,0.00403534220573,0,0,0,0,0,0,0,0,0,0
8.88000000001,-1.64732686354,-0.167980591082,0.0752382328734,0.074897247097,-1.51830457236,-0.154823978867,0.00486022990532,0,0,0,0,0,0,0,0,0,0
8.89000000001,-1.86137440206,-0.18980736562,0.057653825206,0.0572733790225,-1.76238680746,-0.17971344011,0.00552108303591,0,0,0,0,0,0,0,0,0,0
8.90000000001,-2.00705689468,-0.204662845587,0.0382673097968,0.0378613210134,-1.94120580091,-0.197947902792,0.00599675653609,0,0,0,0,0,0,0,0,0,0
8.91000000001,-2.0801219345,-0.212113406159,0.0177852080291,0.0173683150407,-2.04930059728,-0.208970504431,0.00627290471636,0,0,0,0,0,0,0,0,0,0
8.92000000001,-2.07893275981,-0.211992144087,-0.00305646845562,-0.00346943216986,-2.08377472106,-0.212485886726,0.00634239913072,0,0,0,0,0,0,0,0,0,0
8.93000000001,-2.00449216838,-0.204401316288,-0.0235185526887,-0.0239130841533,-2.04436519835,-0.208467233801,0.0062054865491,0,0,0,0,0,0,0,0,0,0
8.94000000001,-1.86037299276,-0.18970525029,-0.042884827979,-0.0432472618511,-1.93341776978,-0.19715374463,0.00586968481908,0,0,0,0,0,0,0,0,0,0
8.95000000001,-1.65255879913,-0.168514100037,-0.0604869860966,-0.0608049656813,-1.75577038303,-0.179038752584,0.00534942368142,0,0,0,0,0,0,0,0,0,0
8.96000000001,-1.38920159452,-0.141659138903,-0.0757275723202,-0.075990468323,-1.51855026417,-0.154849032459,0.0046654465114,0,0,0,0,0,0,0,0,0,0
8.97000000001,-1.08030616897,-0.110160571548,-0.0881001338946,-0.0882993968129,-1.230892849,-0.125516139456,0.00384399718572,0,0,0,0,0,0,0,0,0,0
8.98000000001,-0.737353164004,-0.0751890976026,-0.0972058972993,-0.097335331883,-0.903593507004,-0.0921408949033,0.00291582354224,0,0,0,0,0,0,0,0,0,0
8.99000000001,-0.372874965365,-0.0380226647596,-0.102766430985,-0.102822384093,-0.548705220962,-0.055952360996,0.00191503496237,0,0,0,0,0,0,0,0,0,0
9.00000000001,2.11448553488e-10,2.15617518203e-11,-0.104631898964,-0.104613355316,-0.179097122304,-0.0182628239311,0.00087785626533,0,0,0,0,0,0,0,0,0,0
9.01000000001,0.368018071248,0.0375273993921,-0.102784671379,-0.102693255021,0.192010029435,0.0195795740069,-0.000158676786352,0,0,0,0,0,0,0,0,0,0
9.02000000001,0.718269449366,0.0732431002806,-0.0973382250581,-0.0971781077206,0.551514730063,0.0562388511941,-0.00115803360006,0,0,0,0,0,0,0,0,0,0
9.03000000001,1.03863905634,0.105911708518,-0.0885314341679,-0.0883091549545,0.886895276618,0.0904381492781,-0.00208546991343,0,0,0,0,0,0,0,0,0,0
9.04000000001,1.31822347728,0.134421385211,-0.0767185124443,-0.0764427163783,1.18664385762,0.121003998065,-0.00290922927009,0,0,0,0,0,0,0,0,0,0
9.05000000001,1.54769971824,0.157821449551,-0.0623550185388,-0.0620361242432,1.44065921351,0.146906355739,-0.0036016234732,0,0,0,0,0,0,0,0,0,0
9.06000000001,1.71963339376,0.175353805199,-0.045980469572,-0.0456302787353,1.6405845508,0.167293066521,-0.00413995548809,0,0,0,0,0,0,0,0,0,0
9.07000000001,1.82871625938,0.186477161863,-0.0281982205725,-0.027829483737,1.78007949983,0.181517592636,-0.00450725430045,0,0,0,0,0,0,0,0,0,0
9.08000000001,1.87192563035,0.190883291475,-0.00965335536921,-0.00927930993305,1.8550173804,0.189159129815,-0.0046927982688,0,0,0,0,0,0,0,0,0,0
9.09000000001,1.84860108199,0.188504849464,0.00899060506762,0.009356707973,1.86360179061,0.190034496042,-0.0046924112786,0,0,0,0,0,0,0,0,0,0
9.10000000001,1.76043680797,0.179514595501,0.0270753396511,0.0274207025712,1.80639945982,0.184201481629,-0.00450852422588,0,0,0,0,0,0,0,0,0,0
9.11000000001,1.61139101034,0.164316153869,0.04397087116,0.0442835956,1.68628930289,0.171953654193,-0.00415000273503,0,0,0,0,0,0,0,0,0,0
9.12000000001,1.40751660659,0.143526750378,0.0590974071501,0.0593669013119,1.50833057119,0.153806913797,-0.00363175025047,0,0,0,0,0,0,0,0,0,0
9.13000000001,1.15672025935,0.117952640233,0.0719451243698,0.072162459451,1.27955581391,0.130478380886,-0.00297410344666,0,0,0,0,0,0,0,0,0,0
9.14000000001,0.868459173039,0.0885581899057,0.0820912257108,0.0822494288722,1.00869694212,0.102858462586,-0.00220204400504,0,0,0,0,0,0,0,0,0,0
9.15000000001,0.553387174172,0.0564297873557,0.0892137037787,0.0893079782768,0.705854940462,0.07197717268,-0.0013442569693,0,0,0,0,0,0,0,0,0,0
9.16000000001,0.2229632307,0.0227359221242,0.09310136882,0.0931292344968,0.382125622003,0.038965969215,-0.000432070905434,0,0,0,0,0,0,0,0,0,0
9.17000000001,-0.110963281167,-0.0113151056851,0.0936598363773,0.0936211865993,0.0491952102532,0.00501651534961,0.000501681200045,0,0,0,0,0,0,0,0,0,0
9.18000000001,-0.436575622011,-0.0445183239956,0.0909133166224,0.0908103907602,-0.28107958391,-0.028662140885,0.00142383908684,0,0,0,0,0,0,0,0,0,0
9.19000000001,-0.742506008752,-0.0757145415358,0.0850021975423,0.084839471075,-0.597091968527,-0.0608864360946,0.00230208839601,0,0,0,0,0,0,0,0,0,0
9.20000000001,-1.01823060689,-0.10383062584,0.0761765626778,0.0759605598852,-0.887891118981,-0.0905396969384,0.00310608855081,0,0,0,0,0,0,0,0,0,0
9.21000000001,-1.25442953899,-0.127916213895,0.0647859257137,0.0645249625856,-1.14355972996,-0.116610639715,0.00380851616316,0,0,0,0,0,0,0,0,0,0
9.22000000001,-1.44329966788,-0.147175607152,0.0512655939857,0.0509694613393,-1.35555012463,-0.138227643959,0.00438598828279,0,0,0,0,0,0,0,0,0,0
9.23000000001,-1.57880974167,-0.160993789079,0.0361201864818,0.0357997852555,-1.51696760839,-0.154687646483,0.00481983451576,0,0,0,0,0,0,0,0,0,0
9.24000000001,-1.65688965952,-0.168955724893,0.0199049253734,0.0195718675954,-1.62279176602,-0.165478707409,0.00509669278002,0,0,0,0,0,0,0,0,0,0
9.25000000001,-1.67554805129,-0.170858351353,0.00320539049098,0.00287158045249,-1.67002871429,-0.17029553561,0.00520891002025,0,0,0,0,0,0,0,0,0,0
9.26000000001,-1.63491497133,-0.166714930311,-0.013383528733,-0.0137063180621,-1.65778985146,-0.169047518925,0.00515473633221,0,0,0,0,0,0,0,0,0,0
9.27000000001,-1.5372091918,-0.156751713562,-0.0292787307358,-0.0295792710449,-1.58729529828,-0.161859075044,0.00493830838667,0,0,0,0,0,0,0,0,0,0
9.28000000001,-1.38663224929,-0.141397138604,-0.0439293038329,-0.044197300117,-1.46180290721,-0.149062412467,0.00456942553086,0,0,0,0,0,0,0,0,0,0
9.29000000001,-1.18919395478,-0.121264035606,-0.0568355223009,-0.0570619634331,-1.28646633161,-0.131183057579,0.00406312921311,0,0,0,0,0,0,0,0,0,0
9.30000000001,-0.952476433511,-0.0971255661731,-0.0675657851066,-0.0677432444763,-1.06812810433,-0.108918754552,0.00343910317357,0,0,0,0,0,0,0,0,0,0
9.31,-0.685345837087,-0.0698858261575,-0.075770927099,-0.0758938033745,-0.815055889815,-0.0831125705327,0.00272091793432,0,0,0,0,0,0,0,0,0,0
9.32,-0.397622595179,-0.0405462206951,-0.0811954327644,-0.081260123083,-0.536631970858,-0.0547212321086,0.00193514830203,0,0,0,0,0,0,0,0,0,0
9.33,-0.0997223932036,-0.0101688541147,-0.0836851981867,-0.0836901985632,-0.243007548014,-0.0247798736586,0.0011103966938,0,0,0,0,0,0,0,0,0,0
9.34,0.197719066845,0.0201617338077,-0.0831916133577,-0.0831375437376,0.0552654825566,0.00563551085811,0.000276257982301,0,0,0,0,0,0,0,0,0,0
9.35,0.484224066698,0.0493771131526,-0.0797718698506,-0.0796614239295,0.347611980813,0.035446557266,-0.000537736856033,0,0,0,0,0,0,0,0,0,0
9.36,0.749840259438,0.0764624269692,-0.0735855333129,-0.0734233558949,0.623806803455,0.0636105911249,-0.00130316075515,0,0,0,0,0,0,0,0,0,0
9.37,0.985484623503,0.100491464823,-0.0648875515012,-0.0646800486892,0.874330720574,0.0891569211274,-0.00199367777807,0,0,0,0,0,0,0,0,0,0
9.38,1.18325216025,0.120658141185,-0.0540179920607,-0.0537730818715,1.09069668177,0.111220108984,-0.00258594343087,0,0,0,0,0,0,0,0,0,0
9.39,1.33667891434,0.13630331605,-0.0413889157143,-0.04111572871,1.26573531615,0.129069082322,-0.00306038748378,0,0,0,0,0,0,0,0,0,0
9.4,1.44095064755,0.14693607374,-0.0274688861669,-0.0271774273321,1.3938301378,0.142131118965,-0.00340185326399,0,0,0,0,0,0,0,0,0,0
9.41,1.49305053033,0.152248783257,-0.0127656947179,-0.0124664790263,1.47109483058,0.150009924957,-0.00360007279578,0,0,0,0,0,0,0,0,0,0
9.42,1.49184145656,0.152125492045,0.00219206717609,0.00248839229722,1.49548713236,0.152497247517,-0.00364996322943,0,0,0,0,0,0,0,0,0,0
9.43,1.43808095278,0.146643446312,0.016873921973,0.01715695379,1.46685614928,0.149577699753,-0.00355173649899,0,0,0,0,0,0,0,0,0,0
9.44,1.33436905915,0.136067776371,0.0307662330853,0.0310261770176,1.38692232276,0.141426717866,-0.00331082084496,0,0,0,0,0,0,0,0,0,0
9.45,1.18503191999,0.120839626171,0.0433900868485,0.0436180936054,1.25919165879,0.128401814971,-0.00293759949184,0,0,0,0,0,0,0,0,0,0
9.46,0.995946053536,0.101558233804,0.0543177100238,0.0545061748795,1.08880812742,0.111027530035,-0.00244697814942,0,0,0,0,0,0,0,0,0,0
9.47,0.774310297393,0.0789576764128,0.0631868634199,0.0633296775803,0.882350270077,0.0899746875923,-0.00185779888712,0,0,0,0,0,0,0,0,0,0
9.48,0.528374178757,0.0538791716597,0.0697127311404,0.0698054769781,0.647579939778,0.0660347763791,-0.00119212311433,0,0,0,0,0,0,0,0,0,0
9.49,0.267132878428,0.0272399727153,0.073696919773,0.0737370038014,0.39315268233,0.0400904164348,-0.000474410710434,0,0,0,0,0,0,0,0,0,0
9.5,-1.20475269152e-10,-1.22850585218e-11,0.0750332889919,0.0750200087242,0.128300492285,0.0130830092116,0.000269374352192,0,0,0,0,0,0,0,0,0,0
9.51,-0.263530013113,-0.0268725826978,0.0737104505748,0.0736449938023,-0.137501492192,-0.0140212500896,0.00101269936482,0,0,0,0,0,0,0,0,0,0
9.52,-0.514217760954,-0.0524356187846,0.0698108925765,0.0696962700002,-0.394872380211,-0.0402657768159,0.00172940568383,0,0,0,0,0,0,0,0,0,0
9.53,-0.743401247837,-0.0758058305168,0.0635068050403,0.0633477195329,-0.634855046734,-0.0647371984046,0.0023946256315,0,0,0,0,0,0,0,0,0,0
9.54,-0.94329352626,-0.0961891702325,0.0550527989721,0.0548554569357,-0.849226259718,-0.0865969785521,0.00298564151384,0,0,0,0,0,0,0,0,0,0
9.55,-1.10724545937,-0.112907614667,0.0447758173164,0.0445476895713,-1.03077673645,-0.105109975011,0.00348265724637,0,0,0,0,0,0,0,0,0,0
9.56,-1.22996480231,-0.125421505031,0.0330626317012,0.0328121730218,-1.17355165495,-0.119668964932,0.00386945655934,0,0,0,0,0,0,0,0,0,0
9.57,-1.30768446396,-0.133346704936,0.0203453985749,0.0200817363235,-1.27304366984,-0.129814326996,0.00413392610606,0,0,0,0,0,0,0,0,0,0
9.58,-1.33827470041,-0.136466040942,0.00708581041162,0.00681841367007,-1.32633226534,-0.135248251477,0.00426842685603,0,0,0,0,0,0,0,0,0,0
9.59,-1.32129604079,-0.134734699494,-0.00624158001715,-0.00650323888403,-1.33216525541,-0.135843050931,0.00427000272996,0,0,0,0,0,0,0,0,0,0
9.6,-1.25799188107,-0.128279471692,-0.0191662629617,-0.0194130422723,-1.29098033883,-0.131643358214,0.00414042132418,0,0,0,0,0,0,0,0,0,0
9.61,-1.15122182445,-0.117391955913,-0.0312383033486,-0.0314617098817,-1.20486676094,-0.122862217061,0.00388604756341,0,0,0,0,0,0,0,0,0,0
9.62,-1.00533892352,-0.102516039985,-0.0420439227504,-0.0422364023456,-1.0774692464,-0.109871285954,0.00351755700227,0,0,0,0,0,0,0,0,0,0
9.63,-0.826015915726,-0.0842301821443,-0.0512195949927,-0.0513747860937,-0.913838374812,-0.0931855806837,0.00304950106008,0,0,0,0,0,0,0,0,0,0
9.64,-0.62002727478,-0.0632251864582,-0.0584641784394,-0.0585771201407,-0.720233404699,-0.07344336799,0.00249974152891,0,0,0,0,0,0,0,0,0,0
9.65,-0.394995366713,-0.0402783179488,-0.0635486837342,-0.0636159716131,-0.503885147248,-0.0513819854127,0.00188877607014,0,0,0,0,0,0,0,0,0,0
9.66,-0.159110153465,-0.0162247203137,-0.0663233646459,-0.0663432495928,-0.272727797971,-0.027810495732,0.00123897996411,0,0,0,0,0,0,0,0,0,0
9.67,0.07916730823,0.008072818774,-0.0667219183397,-0.0666943456777,-0.0351096084866,-0.00358018370051,0.00057379198776,0,0,0,0,0,0,0,0,0,0
9.68,0.311406892516,0.0317546657132,-0.0647626862806,-0.0646892746068,0.200507107093,0.020446034792,-8.31261136605e-05,0,0,0,0,0,0,0,0,0,0
9.69,0.529506224994,0.0539946082499,-0.060546854258,-0.0604308155746,0.425845903222,0.0434241971746,-0.000708726564566,0,0,0,0,0,0,0,0,0,0
9.7,0.72597189838,0.0740285314945,-0.0542537559043,-0.0540997606569,0.633105491773,0.0645587934487,-0.00128137944572,0,0,0,0,0,0,0,0,0,0
9.71,0.894175375812,0.0911805127961,-0.0461334848361,-0.0459474773694,0.81522832875,0.0831301544105,-0.00178161563585,0,0,0,0,0,0,0,0,0,0
9.72,1.02857489992,0.104885450171,-0.0364971126865,-0.036286084304,0.966139306543,0.0985187914877,-0.00219278344422,0,0,0,0,0,0,0,0,0,0
9.73,1.12489604373,0.114707473371,-0.0257048906982,-0.0254766189074,1.08094653966,0.110225871186,-0.00250159696027,0,0,0,0,0,0,0,0,0,0
9.74,1.18026509935,0.120353545742,-0.0141528785177,-0.0139156421196,1.15609767878,0.117889154684,-0.00269855826541,0,0,0,0,0,0,0,0,0,0
9.75,1.19329124373,0.121681842804,-0.00225849325179,-0.0020207736526,1.1894868467,0.121293902271,-0.00277824034427,0,0,0,0,0,0,0,0,0,0
9.76,1.16409528365,0.118704683419,0.00955449680753,0.00978431734006,1.18050909927,0.120378426809,-0.00273942262583,0,0,0,0,0,0,0,0,0,0
9.77,1.09428469713,0.111585984728,0.0208709969674,0.0210849294196,1.13006120796,0.115234173541,-0.00258507639203,0,0,0,0,0,0,0,0,0,0
9.78,0.986876586953,0.100633405592,0.0312990993024,0.0314898241346,1.0404894715,0.106100398352,-0.00232220262426,0,0,0,0,0,0,0,0,0,0
9.79,0.846171977941,0.0862855284874,0.0404835793896,0.0406446953641,0.915487122953,0.0933537062048,-0.00196153002677,0,0,0,0,0,0,0,0,0,0
9.8,0.677586559082,0.0690945999992,0.0481179145674,0.0482441517853,0.759945642125,0.0774928892256,-0.00151708579102,0,0,0,0,0,0,0,0,0,0
9.81,0.487444438541,0.0497054996906,0.053954420163,0.0540418102882,0.579765850287,0.0591196637268,-0.00100565598066,0,0,0,0,0,0,0,0,0,0
9.82,0.282742694359,0.0288317309539,0.05781217206,0.0578581703144,0.381636002623,0.0389160419331,-0.000446156077645,0,0,0,0,0,0,0,0,0,0
9.83,0.0708954272118,0.00722932165538,0.0595824666135,0.0595860219056,0.172785159118,0.0176191828115,0.000141064883453,0,0,0,0,0,0,0,0,0,0
9.84,-0.140533374849,-0.0143304160798,0.0592316592118,0.0591932306365,-0.0392791269047,-0.00400535625364,0.000734961146163,0,0,0,0,0,0,0,0,0,0
9.85,-0.344098582991,-0.0350882903939,0.056801317426,0.0567228372934,-0.247039334313,-0.0251910014442,0.00131454148581,0,0,0,0,0,0,0,0,0,0
9.86,-0.532734783765,-0.0543238296223,0.0524057202966,0.0522905057288,-0.443233156463,-0.0451972035775,0.00185960820092,0,0,0,0,0,0,0,0,0,0
9.87,-0.700000152213,-0.0713801504298,0.0462268284831,0.0460794454044,-0.621106032443,-0.0633351891261,0.00235145795659,0,0,0,0,0,0,0,0,0,0
9.88,-0.840294973754,-0.085686240842,0.038506937491,0.0383330224653,-0.774642293912,-0.078991530636,0.00277352029593,0,0,0,0,0,0,0,0,0,0
9.89,-0.949047456384,-0.096775907816,0.0295393049967,0.0293453517751,-0.898767069018,-0.0916487351969,0.00311191216713,0,0,0,0,0,0,0,0,0,0
9.9,-1.02286073024,-0.104302767025,0.0196571107328,0.0194502295262,-0.989512224892,-0.100902165866,0.00335589007364,0,0,0,0,0,0,0,0,0,0
9.91,-1.05961638512,-0.108050800744,0.00922116126796,0.00900881960992,-1.04414099163,-0.10647274978,0.00349818531932,0,0,0,0,0,0,0,0,0,0
9.92,-1.05853149404,-0.107940172642,-0.00139320940656,-0.00160345481411,-1.06122744241,-0.108215082868,0.0035352121433,0,0,0,0,0,0,0,0,0,0
9.93,-1.02016775429,-0.104028159901,-0.0118095704346,-0.0120103413115,-1.04068864974,-0.10612070888,0.00346714316267,0,0,0,0,0,0,0,0,0,0
9.94,-0.946393085283,-0.0965052372914,-0.0216636776045,-0.0218480316902,-0.98376903788,-0.100316523775,0.00329785129766,0,0,0,0,0,0,0,0,0,0
9.95,-0.840297695607,-0.0856865183938,-0.0306161434178,-0.030777813132,-0.892978144183,-0.0910584291458,0.00303472207355,0,0,0,0,0,0,0,0,0,0
9.96,-0.706068209717,-0.0719989200917,-0.0383640554155,-0.0384976594264,-0.771984629438,-0.0787205242808,0.00268834471076,0,0,0,0,0,0,0,0,0,0
9.97,-0.548824874925,-0.0559645623047,-0.0446511476236,-0.0447523682396,-0.625470881319,-0.0637802798426,0.00227209457243,0,0,0,0,0,0,0,0,0,0
9.98,-0.374428102127,-0.0381810406334,-0.0492761864882,-0.0493419070909,-0.458953885131,-0.0468002717678,0.00180162319578,0,0,0,0,0,0,0,0,0,0
9.99,-0.189261588997,-0.0192993110795,-0.0520993003392,-0.0521276985663,-0.278579147537,-0.0284071673341,0.0012942751675,0,0,0,0,0,0,0,0,0,0
10,6.34034776689e-11,6.46535541382e-12,-0.0530460577162,-0.053036651721,-0.0908953154778,-0.00926874268765,0.000768453416062,0,0,0,0,0,0,0,0,0,0
10.01,0.186630388755,0.0190310033248,-0.0521091819863,-0.0520628287965,0.0973822924485,0.00993023024667,0.000242956013475,0,0,0,0,0,0,0,0,0,0
10.02,0.364089538596,0.0371268005482,-0.049347874622,-0.0492667213185,0.279610747807,0.0285123612862,-0.000263691737099,0,0,0,0,0,0,0,0,0,0
10.03,0.526251625388,0.0536627314514,-0.0448848042283,-0.0447721943234,0.449452699506,0.0458314204653,-0.000733886315307,0,0,0,0,0,0,0,0,0,0
10.04,0.667615238927,0.0680778083165,-0.0389008999503,-0.0387612388893,0.60109554341,0.0612946871164,-0.00115155348137,0,0,0,0,0,0,0,0,0,0
10.05,0.783488639504,0.0798936068386,-0.0316281634,-0.0314667484972,0.729449039214,0.0743831011827,-0.0015026934183,0,0,0,0,0,0,0,0,0,0
10.06,0.870143884428,0.0887299826574,-0.0233407801497,-0.0231636014516,0.830314704562,0.0846685366116,-0.00177584516805,0,0,0,0,0,0,0,0,0,0
10.07,0.924934822133,0.0943171034077,-0.0143448679005,-0.0141583874026,0.900521404903,0.0918276276713,-0.00196245511232,0,0,0,0,0,0,0,0,0,0
10.08,0.946375295806,0.0965034232695,-0.00496724181987,-0.00477815912442,0.938022827821,0.0956517085672,-0.00205713784495,0,0,0,0,0,0,0,0,0,0
10.09,0.934175353122,0.0952593753343,0.00445639309556,0.00464138022845,0.94195393529,0.0960525699693,-0.00205782173943,0,0,0,0,0,0,0,0,0,0
10.1,0.889234770898,0.0906767113028,0.0135933982844,0.0137678299782,0.91264497498,0.093063887768,-0.0019657756884,0,0,0,0,0,0,0,0,0,0
10.11,0.813594718838,0.0829635725592,0.0221258828454,0.0222837614653,0.851593148708,0.0868383340599,-0.00178551773118,0,0,0,0,0,0,0,0,0,0
10.12,0.710349851822,0.072435526079,0.0297617016706,0.0298976967501,0.761393528486,0.0776405325454,-0.0015246104401,0,0,0,0,0,0,0,0,0,0
10.13,0.583524484099,0.0595029377105,0.0362443922273,0.0363540190102,0.645632226007,0.0658361648481,-0.0011933518613,0,0,0,0,0,0,0,0,0,0
10.14,0.437917714748,0.0446551793679,0.0413617144499,0.0414414801199,0.508746110969,0.0518776657645,-0.000804374365654,0,0,0,0,0,0,0,0,0,0
10.15,0.278923400964,0.0284422714141,0.0449525121614,0.0450000250558,0.355854493595,0.036287059658,-0.000372166839776,0,0,0,0,0,0,0,0,0,0
10.16,0.112331680432,0.0114546435767,0.0469116775794,0.0469257160553,0.192569099945,0.0196365833332,8.7461865778e-05,0,0,0,0,0,0,0,0,0,0
10.17,-0.0558806988608,-0.00569824546209,0.0471930704245,0.0471736095128,0.0247893457561,0.00252780977766,0.000557958493617,0,0,0,0,0,0,0,0,0,0
10.18,-0.219763689929,-0.0224096597645,0.0458103173625,0.0457585128632,-0.141509664965,-0.0144299699658,0.0010226191055,0,0,0,0,0,0,0,0,0,0
10.19,-0.373603325153,-0.0380969367881,0.0428354933097,0.0427536244851,-0.300488837808,-0.0306413339731,0.00146517979224,0,0,0,0,0,0,0,0,0,0
10.2,-0.512119832602,-0.0522216896292,0.0383957608122,0.0382871342805,-0.446649020466,-0.045545524768,0.00187038358606,0,0,0,0,0,0,0,0,0,0
10.21,-0.630647661358,-0.0643081644963,0.032668114652,0.0325369334137,-0.575020086674,-0.0586357305169,0.00222450392453,0,0,0,0,0,0,0,0,0,0
10.22,-0.725291320891,-0.0739591319045,0.0258724435912,0.0257236462981,-0.681328711567,-0.0694761933553,0.00251580682309,0,0,0,0,0,0,0,0,0,0
10.23,-0.793051878343,-0.0808687858079,0.0182631775401,0.0181022540896,-0.762139220852,-0.0777165720049,0.00273493632503,0,0,0,0,0,0,0,0,0,0
10.24,-0.831920065031,-0.0848322378214,0.010119834548,0.00995262484069,-0.814962924891,-0.0831030907487,0.00287521071968,0,0,0,0,0,0,0,0,0,0
10.25,-0.840933178322,-0.0857513195966,0.00173681639938,0.00156929959026,-0.838332525046,-0.0854861267656,0.00293282034184,0,0,0,0,0,0,0,0,0,0
10.26,-0.820194281642,-0.0836365406782,-0.00658717681498,-0.00674909500605,-0.831839459633,-0.0848240183582,0.00290692136476,0,0,0,0,0,0,0,0,0,0
