time,base_acceleration_mps2,base_acceleration_g,integrated_base_velocity,integrated_base_displacement
1.254000000000000092e+01,-1.038655943876587162e-01,-1.059134305676849054e-02,6.139491128520878360e-03,9.806178318576277367e-04
1.254499999999999993e+01,-1.133699208818334386e-01,-1.156051463872305451e-02,5.596402340347255908e-03,1.009957565529792179e-03
1.255000000000000071e+01,-1.217961427757709991e-01,-1.241975014666282622e-02,5.008487181203153012e-03,1.036469789333672358e-03
1.255499999999999972e+01,-1.290780048331295893e-01,-1.316229342671856352e-02,4.381301812181026198e-03,1.059944261817128038e-03
1.256000000000000050e+01,-1.351599061960091774e-01,-1.378247476926465140e-02,3.720707034608076134e-03,1.080199283934103879e-03
1.256499999999999950e+01,-1.399973101582969170e-01,-1.427575269417149899e-02,3.032813993722447733e-03,1.097083086504926919e-03
1.257000000000000028e+01,-1.435570526958456217e-01,-1.463874541212805899e-02,2.323928086586980486e-03,1.110474941705702533e-03
1.257500000000000107e+01,-1.458175478067440800e-01,-1.486925176352210838e-02,1.600491585330393205e-03,1.120285990885497513e-03
1.258000000000000007e+01,-1.467688886448741958e-01,-1.496626153119303727e-02,8.690254942014929290e-04,1.126459783584325908e-03
1.258500000000000085e+01,-1.464128443616287412e-01,-1.492995511837668862e-02,1.360711616851208909e-04,1.128972525224042865e-03
1.258999999999999986e+01,-1.447627534958641771e-01,-1.476169267750599735e-02,-5.918678329584665682e-04,1.127833033545859627e-03
1.259500000000000064e+01,-1.418433156627049718e-01,-1.446399286838063840e-02,-1.308383005855001365e-03,1.123082406448825191e-03
1.259999999999999964e+01,-1.376902841797454924e-01,-1.404050151476248301e-02,-2.007217005460988375e-03,1.114793406420536972e-03
1.260500000000000043e+01,-1.323500631267912897e-01,-1.349595051590413673e-02,-2.682317873727435922e-03,1.103069569222563974e-03
1.260999999999999943e+01,-1.258792131552593785e-01,-1.283610745313224985e-02,-3.327891064432434137e-03,1.088044046877167329e-03
1.261500000000000021e+01,-1.183438711386043951e-01,-1.206771641066056201e-02,-3.938448775167188894e-03,1.069878197278165393e-03
1.262000000000000099e+01,-1.098190894792692440e-01,-1.119843060364846855e-02,-4.508856176711962226e-03,1.048759934898464219e-03
1.262500000000000000e+01,-1.003881015545252109e-01,-1.023673747452241191e-02,-5.034374154296344245e-03,1.024901859070948213e-03
1.263000000000000078e+01,-9.014152038779524312e-02,-9.191876980191528504e-03,-5.510698209152219487e-03,9.985391781623226791e-04
1.263499999999999979e+01,-7.917647816882696088e-02,-8.073753847524584720e-03,-5.933993205543690828e-03,9.699274496255885910e-04
1.264000000000000057e+01,-6.759571471078808236e-02,-6.892844621842125936e-03,-6.300923687742785405e-03,9.393401573923675736e-04
1.264499999999999957e+01,-5.550662332220192285e-02,-5.660100372930809871e-03,-6.608679532825199009e-03,9.070661493409539833e-04
1.265000000000000036e+01,-4.302026288272552124e-02,-4.386845954808780111e-03,-6.854996748337556338e-03,8.734069586380418517e-04
1.265500000000000114e+01,-3.025034514310238204e-02,-3.084676739059962706e-03,-7.038173268402154667e-03,8.386740335961871120e-04
1.266000000000000014e+01,-1.731220641853900566e-02,-1.765353756740477894e-03,-7.157079647306234874e-03,8.031859013069231812e-04
1.266500000000000092e+01,-4.321772911782847774e-03,-4.406981906953799525e-04,-7.211164595632047966e-03,7.672652906995718839e-04
1.266999999999999993e+01,8.605471113508757902e-03,8.775138414758105933e-04,-7.200455350127735535e-03,7.312362408351796156e-04
1.267500000000000071e+01,2.135550318591577026e-02,2.177655283498011220e-03,-7.125552914379162939e-03,6.954212201739067706e-04
1.267999999999999972e+01,3.381676155981023363e-02,3.448350003294727104e-03,-6.987622252514875086e-03,6.601382822566786426e-04
1.268500000000000050e+01,4.588111453890064001e-02,4.678571636481432955e-03,-6.788377562268067128e-03,6.256982827197158552e-04
1.268999999999999950e+01,5.744479182933005107e-02,5.857738557950987850e-03,-6.530062796347541401e-03,5.924021818231834735e-04
1.269500000000000028e+01,6.840926996414510575e-02,6.975804170042278381e-03,-6.215427641863804226e-03,5.605384557276501352e-04
1.270000000000000107e+01,7.868210430994691806e-02,8.023341743607340440e-03,-5.847699206178516573e-03,5.303806386075395713e-04
1.270500000000000007e+01,8.817770069892050255e-02,8.991623102580443075e-03,-5.430549693656430699e-03,5.021850163579577846e-04
1.271000000000000085e+01,9.681802031875848258e-02,9.872690502746452046e-03,-4.968060391112160724e-03,4.761884911460322663e-04
1.271499999999999986e+01,1.045332121345074333e-01,1.065942112082183396e-02,-4.464682309979096410e-03,4.526066343933088094e-04
1.272000000000000064e+01,1.112621678036192496e-01,1.134558364004214018e-02,-3.925193860133695603e-03,4.316319439680235681e-04
1.272499999999999964e+01,1.169529947717650731e-01,1.192588649250917246e-02,-3.354655953695348178e-03,4.134323194334546037e-04
1.273000000000000043e+01,1.215634039962339152e-01,1.239601739597456093e-02,-2.758364956775257240e-03,3.981497671572756789e-04
1.273499999999999943e+01,1.250610095281039225e-01,1.275267390271947465e-02,-2.141803922964535378e-03,3.858993449579286358e-04
1.274000000000000021e+01,1.274235379875441609e-01,1.299358476009077230e-02,-1.510592554175316585e-03,3.767683537650775975e-04
1.274500000000000099e+01,1.286389467806202114e-01,1.311752196526033004e-02,-8.704363422548054823e-04,3.708157815240013637e-04
1.275000000000000000e+01,1.287054507240686096e-01,1.312430348019646108e-02,-2.270753484932113700e-04,3.680720022971318813e-04
1.275500000000000078e+01,1.276314575589551359e-01,1.301478665588709158e-02,4.137669222144481265e-04,3.685387312314350634e-04
1.275999999999999979e+01,1.254354136380868567e-01,1.279085249683499168e-02,1.046434100206927124e-03,3.721892337874877789e-04
1.276500000000000057e+01,1.221455618582256014e-01,1.245538097701310958e-02,1.665386538947805041e-03,3.789687853853756930e-04
1.276999999999999957e+01,1.177996146698843116e-01,1.201221769614336382e-02,2.265249480267960379e-03,3.887953754334131382e-04
1.277500000000000036e+01,1.124443457280501907e-01,1.146613223965882271e-02,2.840859381262886545e-03,4.015606475872422645e-04
1.278000000000000114e+01,1.061351044405452471e-01,1.082276867641297075e-02,3.387308006684460610e-03,4.171310660571130686e-04
1.278500000000000014e+01,9.893525832079114180e-02,1.008858869448702074e-02,3.899983913587699511e-03,4.353492958577898412e-04
1.279000000000000092e+01,9.091556865335401194e-02,9.270807936793299883e-03,4.374610981023136988e-03,4.560357830943201633e-04
1.279499999999999993e+01,8.215350552858541322e-02,8.377326154047041659e-03,4.807283666477899647e-03,4.789905197130682013e-04
1.280000000000000071e+01,7.273250879265288904e-02,7.416651842642787811e-03,5.194498702281055875e-03,5.039949756349695279e-04
1.280499999999999972e+01,6.274120188744927717e-02,6.397822078635342219e-03,5.533182978981244365e-03,5.308141798381199854e-04
1.281000000000000050e+01,5.227256591770399613e-02,5.330318296024024426e-03,5.820717398494172114e-03,5.591989307818129610e-04
1.281499999999999950e+01,4.142308157772970484e-02,4.223978787631831912e-03,6.054956517232710014e-03,5.888881155711242618e-04
1.282000000000000028e+01,3.029184679519722478e-02,3.088908729810610834e-03,6.234243838165055146e-03,6.196111164596234669e-04
1.282500000000000107e+01,1.897967810308978306e-02,1.935388547882282420e-03,6.357422650410791791e-03,6.510902826810680086e-04
1.283000000000000007e+01,7.588203832203589856e-03,7.737814475079247837e-04,6.423842355249012419e-03,6.830434451952111397e-04
1.283500000000000085e+01,-3.781042774250604685e-03,-3.855590618866386625e-04,6.433360257893896289e-03,7.151864517280733836e-04
1.283999999999999986e+01,-1.502752248539165718e-02,-1.532380831924424602e-03,6.386338844744800236e-03,7.472356994846637238e-04
1.284500000000000064e+01,-2.605257314186292320e-02,-2.656623122255094820e-03,6.283638605676647969e-03,7.789106431107222905e-04
1.284999999999999964e+01,-3.676026914718093230e-02,-3.748504244281272019e-03,6.126606499954069182e-03,8.099362558747929576e-04
1.285500000000000043e+01,-4.705824995844758163e-02,-4.798606043699691834e-03,5.917060202189965319e-03,8.400454226301577428e-04
1.285999999999999943e+01,-5.685851047671289238e-02,-5.797954497887953217e-03,5.657268301102115482e-03,8.689812438883821530e-04
1.286500000000000021e+01,-6.607814663086118701e-02,-6.738095744302201838e-03,5.349926658333132440e-03,8.964992312869745272e-04
1.287000000000000099e+01,-7.464004989864365947e-02,-7.611166901912851633e-03,4.998131167009315506e-03,9.223693758503347193e-04
1.287500000000000000e+01,-8.247354501036489871e-02,-8.409961098883400252e-03,4.605347179736872174e-03,9.463780717171954397e-04
1.288000000000000078e+01,-8.951496562959236625e-02,-9.127986175665734822e-03,4.175375903136911877e-03,9.683298794243833368e-04
1.288499999999999979e+01,-9.570816339587415178e-02,-9.759516592911356495e-03,3.712318080573337974e-03,9.880491143836550669e-04
1.289000000000000057e+01,-1.010049463415799709e-01,-1.029963813754747846e-02,3.220535306229625923e-03,1.005381247850665192e-03
1.289499999999999957e+01,-1.053654433522064199e-01,-1.074428508738523545e-02,2.704609331995262624e-03,1.020194109446224528e-03
1.290000000000000036e+01,-1.087583920214430233e-01,-1.109026956416748165e-02,2.169299743561055142e-03,1.032378882135117151e-03
1.290500000000000114e+01,-1.111613479520131148e-01,-1.133530287631485944e-02,1.619500393627328928e-03,1.041850882478089499e-03
1.291000000000000014e+01,-1.125608142650865034e-01,-1.147800872521059778e-02,1.060194988084691304e-03,1.048550120932368159e-03
1.291500000000000092e+01,-1.129522907980318180e-01,-1.151792822197507046e-02,4.964122254268073242e-04,1.052441638966147451e-03
1.291999999999999993e+01,-1.123402431862971507e-01,-1.145551673469504504e-02,-6.681910953390307779e-05,1.053515621755879515e-03
1.292500000000000071e+01,-1.107379927338597581e-01,-1.129213265833488126e-02,-6.245146993343825628e-04,1.051787287233708597e-03
1.292999999999999972e+01,-1.081675286717054540e-01,-1.103001827042929608e-02,-1.171778502848186757e-03,1.047296554228252996e-03
1.293500000000000050e+01,-1.046592450791954537e-01,-1.067227290452860654e-02,-1.703845437225522119e-03,1.040107494378067531e-03
1.293999999999999950e+01,-1.002516053931123419e-01,-1.022281873964221710e-02,-2.216122563406189815e-03,1.030307574376490218e-03
1.294500000000000028e+01,-9.499073804798127685e-02,-9.686359567026587430e-03,-2.704228422009000155e-03,1.018006696912950211e-03
1.295000000000000107e+01,-8.892996737391514750e-02,-9.068332955077947413e-03,-3.164030185563812981e-03,1.003336050394015855e-03
1.295500000000000007e+01,-8.212928441956020287e-02,-8.374856288290110501e-03,-3.591678315047416165e-03,9.864467791424911744e-04
1.296000000000000085e+01,-7.465476286351047097e-02,-7.612667206794417572e-03,-3.983638433255154258e-03,9.675084872717318145e-04
1.296499999999999986e+01,-6.657792562369788114e-02,-6.789059018492337935e-03,-4.336720154473104952e-03,9.467075908024153190e-04
1.297000000000000064e+01,-5.797506816694434489e-02,-5.911811695833373015e-03,-4.648102638949758864e-03,9.242455338188546509e-04
1.297499999999999964e+01,-4.892654485758866217e-02,-4.989119103627504340e-03,-4.915356671511037813e-03,9.003368855427073669e-04
1.298000000000000043e+01,-3.951602496156945976e-02,-4.029513132575289480e-03,-5.136463096058968038e-03,8.752073361237784664e-04
1.298499999999999943e+01,-2.982972513940268869e-02,-3.041785435332421562e-03,-5.309827471311363671e-03,8.490916097053578760e-04
1.299000000000000021e+01,-1.995562541577086332e-02,-2.034907477657596064e-03,-5.434290847699316598e-03,8.222313139078270142e-04
1.299500000000000099e+01,-9.982675705078013217e-03,-1.017949626536892227e-03,-5.509136600501450196e-03,7.948727452873208602e-04
1.300000000000000000e+01,-1.760001119043350548e-15,-1.794701675947801388e-16,-5.534093289764144448e-03,7.672646705616623271e-04
1.300500000000000078e+01,9.903894705164473580e-03,1.009916200248247263e-03,-5.509333553001234153e-03,7.396561034547445481e-04
1.300999999999999979e+01,1.964189778227788674e-02,2.002916162224397528e-03,-5.435469071782643262e-03,7.122940968927902669e-04
1.301500000000000057e+01,2.912905581314113174e-02,2.970337048139898295e-03,-5.313541687794076651e-03,6.854215699938443016e-04
1.301999999999999957e+01,3.828330831194671352e-02,3.903811017212474588e-03,-5.145010777481390241e-03,6.592751888306608169e-04
1.302500000000000036e+01,4.702619200400508237e-02,4.795337042109699618e-03,-4.931737026691477427e-03,6.340833193202246882e-04
1.303000000000000114e+01,5.528350766675540345e-02,5.637348907808008812e-03,-4.675962777514535915e-03,6.100640698097058731e-04
1.303500000000000014e+01,6.298594391848992557e-02,6.422778820340271921e-03,-4.380289148551481763e-03,5.874234399945453588e-04
1.304000000000000092e+01,7.006965276597861003e-02,7.145116096320213057e-03,-4.047650156840258522e-03,5.663535917310627121e-04
1.304499999999999993e+01,7.647677219083783007e-02,7.798460451921689421e-03,-3.681284094448290280e-03,5.470312561028452172e-04
1.305000000000000071e+01,8.215589156129450565e-02,8.377569461670857434e-03,-3.284702435067897528e-03,5.296162897790519970e-04
1.305499999999999972e+01,8.706245619592734020e-02,8.877899812466779478e-03,-2.861656565674927221e-03,5.142503922771979796e-04
1.306000000000000050e+01,9.115910797454530867e-02,9.295642036224941243e-03,-2.416102655248675898e-03,5.010559942248869140e-04
1.306499999999999950e+01,9.441595948260719795e-02,9.627748464828172689e-03,-1.952164986605886988e-03,4.901353251202527099e-04
1.307000000000000028e+01,9.681079978476102299e-02,9.871954213188094407e-03,-1.474098088437391816e-03,4.815696674326431668e-04
1.307500000000000107e+01,9.832923054407083363e-02,1.002679105954335480e-02,-9.862480126152360117e-04,4.754188021800106437e-04
1.308000000000000007e+01,9.896473183117589223e-02,1.009159415612629132e-02,-4.930131066772173434e-04,4.717206493817802451e-04
1.308500000000000085e+01,9.871865759596522294e-02,1.006650156740224525e-02,1.195366890712748140e-06,4.704911050323138115e-04
1.308999999999999986e+01,9.760016139809829516e-02,9.952446696690337574e-03,4.919924143757738351e-04,4.717240744854797672e-04
1.309500000000000064e+01,9.562605360617038031e-02,9.751143724530841883e-03,9.750579518865210883e-04,4.753917004011360987e-04
1.309999999999999964e+01,9.282059187322604099e-02,9.465066243133592530e-03,1.446174565584918466e-03,4.814447816948135136e-04
1.310500000000000043e+01,8.921520727346181345e-02,9.097419330093539994e-03,1.901264063451709330e-03,4.898133782674064058e-04
1.310999999999999943e+01,8.484816903642358743e-02,8.652105360793298228e-03,2.336422504226336357e-03,5.004075946865994655e-04
1.311500000000000021e+01,7.976419133602093148e-02,8.133683912041413805e-03,2.747953405157512168e-03,5.131185344600610763e-04
1.312000000000000099e+01,7.401398607798233276e-02,7.547326159084125248e-03,3.132398848692580402e-03,5.278194150946885575e-04
1.312500000000000000e+01,6.765376607681043708e-02,6.898764213753977130e-03,3.486568229079491706e-03,5.443668327891154580e-04
1.313000000000000078e+01,6.074470341830387476e-02,6.194235892818024565e-03,3.807564402817327498e-03,5.626021643688603651e-04
1.313499999999999979e+01,5.335234816299377208e-02,5.440425442224793712e-03,4.092807031770514560e-03,5.823530929553260259e-04
1.314000000000000057e+01,4.554601285652880305e-02,4.644400774630358907e-03,4.340052934319359353e-03,6.034352428705540023e-04
1.314499999999999957e+01,3.739812857288656034e-02,3.813547804080553907e-03,4.547413287892856405e-03,6.256539084260801225e-04
1.315000000000000036e+01,2.898357842321223204e-02,2.955502482826677119e-03,4.713367555383129667e-03,6.488058605342737414e-04
1.315500000000000114e+01,2.037901461591599614e-02,2.078081160836370983e-03,4.836774037980969346e-03,6.726812145176877446e-04
1.316000000000000014e+01,1.166216525117999211e-02,1.189209898505605087e-03,4.916876987648693444e-03,6.970653420817570943e-04
1.316500000000000092e+01,2.911137075020420271e-03,2.968533673599466332e-04,4.953310243464200020e-03,7.217408101595431964e-04
1.316999999999999993e+01,-5.796279595378325301e-03,-5.910560278360424587e-04,4.946097387163306616e-03,7.464893292361070472e-04
1.317500000000000071e+01,-1.438329763198698333e-02,-1.466688179142417109e-03,4.895648444094885705e-03,7.710936938142564116e-04
1.317999999999999972e+01,-2.277480552102036093e-02,-2.322383843720369524e-03,4.802753186212385672e-03,7.953396978900198044e-04
1.318500000000000050e+01,-3.089801960696492156e-02,-3.150721154213204696e-03,4.668571123392401163e-03,8.190180086640354426e-04
