time,input_base_ax,input_base_ax_g,input_base_vx,input_base_xdisp,top_vx,top_ax,top_ax_g,top_xdisp,stress_point_vx,stress_point_ax,stress_point_ax_g,stress_point_xdisp,stress_point_strain,stress_point_shear_stress,stress_element_material
11.84,-0.03264059232,-0.00332841411899,0.0138033820183,0.000708274789397,-0.0113347759391,0.034571460992,0.00352530792799,0.000623525349287,-0.0078704062093,0.0176903587836,0.0018039145665,0.000618138503747,6.51769510175e-07,97.7654265263,1
11.85,-0.0798662886257,-0.0081440949382,0.0132391396104,0.000843782558143,-0.0107887051841,0.0734447947555,0.0074892847971,0.000512638759474,-0.00741708779847,0.0453318410837,0.00462256133172,0.000541523094008,-4.11682341744e-06,-617.523512616,1
11.86,-0.123564663309,-0.0126000890528,0.0122192954023,0.000971347848048,-0.009869019952,0.109144035779,0.0111295942834,0.000409144876527,-0.00670749591784,0.0709591880631,0.00723582345276,0.000470768426862,-8.6688264094e-06,-1300.32396141,1
11.87,-0.162249937945,-0.0165448892277,0.0107866610998,0.00108661941353,-0.00861375643606,0.140459890673,0.0143229227793,0.000316595926907,-0.00577049184754,0.0937004070297,0.00955478242108,0.00040829687166,-1.28472020877e-05,-1927.08031315,1
11.88,-0.194635425936,-0.0198472899446,0.0089979397935,0.00118574482729,-0.00707219424367,0.166355760654,0.0169635666261,0.000238104991129,-0.00464250838978,0.112798345775,0.0115022301984,0.000356202502182,-1.65104490028e-05,-2476.56735042,1
11.89,-0.219675852988,-0.0224007028891,0.00692151811155,0.00126549861949,-0.0053029504453,0.186001648811,0.0189668896933,0.000176243007981,-0.0033661521252,0.127635626459,0.0130152117654,0.000316182323199,-1.95373516031e-05,-2930.60274047,1
11.9,-0.23660052962,-0.0241265396053,0.00463488015257,0.00132338639004,-0.00337177349969,0.198800274573,0.0202719863127,0.000132956433914,-0.00198860934742,0.137754277777,0.0140470270457,0.000289482522738,-2.18309435633e-05,-3274.6415345,1
11.91,-0.2449363451,-0.0249765562246,0.00222174005574,0.00135772158992,-0.00134911933006,0.204404592967,0.0208434677456,0.000109508145913,-0.000559914808563,0.142869453886,0.0145686298467,0.000276861415917,-2.33215567065e-05,-3498.23350598,1
11.92,-0.244519926597,-0.0249340933547,-0.000231001483207,0.00136767268017,0.000692401742169,0.202726231399,0.0206723224953,0.000106443317953,0.000868853653118,0.142876846168,0.0145693836497,0.000278570132898,-2.39688619183e-05,-3595.32928774,1
11.93,-0.235498699225,-0.0240141841734,-0.0026363668333,0.00135327945592,0.00268061529148,0.193934684166,0.0197758341703,0.000123581095021,0.00224738987525,0.137853622213,0.0140571573588,0.000294351462454,-2.37628453952e-05,-3564.42680928,1
11.94,-0.218320977884,-0.0222625440782,-0.00491036660497,0.00131543842797,0.00454631847586,0.178447433106,0.0181965740702,0.000160031967184,0.00352791944502,0.128052956978,0.013057767635,0.000323456616751,-2.27237019552e-05,-3408.55529329,1
11.95,-0.193715606467,-0.0197534944621,-0.00697491304349,0.00125585824615,0.00622567259934,0.156911480049,0.0160005180208,0.000214239842124,0.00466684390449,0.113892445946,0.0116137973667,0.000364679055121,-2.09006655818e-05,-3135.09983727,1
11.96,-0.162662020607,-0.0165869099649,-0.00876048127818,0.00117698718963,0.00766237041655,0.130177072089,0.0132743670967,0.000284046959475,0.00562621291778,0.095936901329,0.00978284137081,0.000416403916674,-1.83698345249e-05,-2755.47517874,1
11.97,-0.126351934442,-0.0128843116092,-0.0102084284764,0.00108191570282,0.00880950523016,0.0992646640239,0.0101221787281,0.000366779013621,0.0063749751446,0.0748762226825,0.00763524982359,0.000476671083689,-1.52310828534e-05,-2284.66242801,1
11.98,-0.0861441288653,-0.00878425648568,-0.0112728943728,0.000974257789792,0.00963108044736,0.065326384824,0.00666143737402,0.000459347179495,0.00688996710908,0.0514991964476,0.00525145655729,0.000543249447484,-1.16041811529e-05,-1740.62717294,1
11.99,-0.0435140394824,-0.00443719715523,-0.0119222225618,0.00085801576706,0.0101031118631,0.0296034494994,0.00301871174146,0.000558363190526,0.00715660920302,0.026664209394,0.00271899266253,0.000613719590703,-7.62427507973e-06,-1143.64126196,1
12,-2.03197088394e-15,-2.07203365465e-16,-0.0121398597503,0.000737433392753,0.0102142900147,-0.00661892125516,-0.000674942131631,0.000660263216406,0.00716928875074,0.00126795477256,0.00012929540389,0.000685561845694,-3.43689085309e-06,-515.533627964,1
12.01,0.0428519135485,0.00436967910025,-0.0119247092184,0.00061684272345,0.00996618595136,-0.0420574471329,-0.00428866607178,0.000761436042899,0.00693142139408,-0.0237867356668,-0.00242557200132,0.000756246545463,8.07349124685e-07,121.102368703,1
12.02,0.08354247258,0.00851896137621,-0.0112909343318,0.000500510189705,0.0093730001057,-0.0754759676966,-0.00769640679504,0.000858350972643,0.00645519352364,-0.0476227870432,-0.00485617280552,0.000823323254811,4.95810989812e-06,743.716484719,1
12.03,0.120671404424,0.0123050587534,-0.0102672273943,0.000392487325251,0.00846087006087,-0.105728274788,-0.0107812835971,0.000947680945337,0.00576099967979,-0.0694193843856,-0.00707880717529,0.00088450585401,8.87063561463e-06,1330.59534219,1
12.04,0.152985220757,0.0156001509952,-0.00889557774119,0.000296471338221,0.00726676830967,-0.131797124129,-0.0134395664299,0.00102641661258,0.00487659938259,-0.0884400297196,-0.00901837321813,0.000937750541063,1.24107641318e-05,1861.61461977,1
12.05,0.179419145527,0.0182956611613,-0.00722959010435,0.000215680286964,0.00583703507978,-0.152828109467,-0.0155841301023,0.00109196748626,0.00383602736459,-0.104057201801,-0.0106108815753,0.000981324112677,1.54594920803e-05,2318.92381205,1
12.06,0.19913175456,0.0203057878644,-0.00533241935446,0.000152747035863,0.00422560347264,-0.1681572837,-0.0171472708519,0.00114224679369,0.00267829935171,-0.115772801287,-0.0118055402495,0.00101386026677,1.79169363542e-05,2687.54045312,1
12.07,0.211531217058,0.0215701811585,-0.00327440023873,0.000109635441257,0.00249198413535,-0.177331648806,-0.0180827957361,0.00117573729838,0.00144596210051,-0.12323372512,-0.012566342749,0.00103440212562,1.97055616182e-05,2955.83424273,1
12.08,0.216292342139,0.0220556808022,-0.00113046028321,8.75813816154e-05,0.000699084135882,-0.180121901097,-0.0183673222861,0.0011915360573,0.000183541145551,-0.126242095496,-0.0128731111538,0.00104242969178,2.07725712749e-05,3115.88569124,1
12.09,0.21336396982,0.0217570699291,0.00102258967227,8.70603308877e-05,-0.00108906058307,-0.176527100625,-0.0180007546538,0.00118937685877,-0.00106405749905,-0.12475986446,-0.0127219656519,0.00103787149907,2.10913903801e-05,3163.70855701,1
12.1,0.202966593192,0.0206968325771,0.00310878996683,0.000107782212687,-0.0028095579597,-0.166771223246,-0.0170059320202,0.00116962989079,-0.00225313467464,-0.118907717558,-0.0121252127442,0.00102110028928,2.06622020866e-05,3099.330313,1
12.11,0.185580444623,0.0189239388193,0.00505569490131,0.000148713300456,-0.00440285762062,-0.151291840576,-0.0154274742727,0.00113327899839,-0.0033427186956,-0.108958402096,-0.0111106649158,0.000992913110383,1.95115331425e-05,2926.72997137,1
12.12,0.161924611353,0.0165117151477,0.0067968710771,0.000208123979306,-0.00581479744581,-0.130721446793,-0.0133298778679,0.001081877673,-0.00429596669658,-0.0953248000988,-0.00972042441596,0.000954496774853,1.76909175484e-05,2653.63763227,1
12.13,0.132928053464,0.0135548891277,0.00827414576736,0.000283660292015,-0.00699842908974,-0.105862202463,-0.0107949404193,0.00101748564877,-0.00508139916041,-0.078543246383,-0.00800918217567,0.000907380118265,1.5274699529e-05,2291.20492935,1
12.14,0.0996936692381,0.0101659250853,0.00943952991247,0.000372436385316,-0.00791556151181,-0.0776550858544,-0.00791861500659,0.000942588635212,-0.00567392668128,-0.0592527520865,-0.00604209919662,0.000853374941193,1.23570663689e-05,1853.55995534,1
12.15,0.0634567805545,0.00647079079548,0.0102567529499,0.000471144280182,-0.00853797243634,-0.047144624185,-0.00480741376362,0.000860004271476,-0.00605563596338,-0.0381709282105,-0.00389235143606,0.000794507887509,9.04842742917e-06,1357.26411438,1
12.16,0.0255395866311,0.00260431305605,0.0107023613284,0.000576176834036,-0.00884825012895,-0.0154405151198,-0.00157449436044,0.000772777825515,-0.0062163110423,-0.0160675078913,-0.00163842982989,0.000732945797011,5.47127692209e-06,820.691538314,1
12.17,-0.0126967471107,-0.00129470788809,0.0107663486677,0.000683759361103,-0.00884024147758,0.0163224615549,0.00166442786832,0.000684071469253,-0.00615367541243,0.00626356298701,0.000638705672887,0.000670917261453,1.75569411919e-06,263.354117879,1
12.18,-0.0499006404226,-0.0050884492077,0.0104523025222,0.000790085141386,-0.00851909660685,0.0470248032988,0.00479519543359,0.000597051128471,-0.00587335079651,0.028032461592,0.0028585155575,0.000610633205088,-1.96535490541e-06,-294.803235812,1
12.19,-0.0847775690206,-0.00864490616272,0.00977706997126,0.000891449984657,-0.00790091462126,0.0756014888726,0.00770920639286,0.000514774930545,-0.00538853834208,0.0484812454426,0.00494371120032,0.000554209302067,-5.5607454064e-06,-834.11181096,1
12.2,-0.116134798379,-0.0118424536798,0.00876996118275,0.000984381123111,-0.00701200905811,0.101078663252,0.0103071551704,0.000440087155343,-0.00471943772158,0.06691006205,0.00682292750837,0.000503592935349,-8.90578490861e-06,-1335.86773629,1
12.21,-0.142921845939,-0.0145739723492,0.00747152608651,0.0010657559785,-0.00588782474785,0.122606549219,0.0125023886056,0.000375521340965,-0.00389242861059,0.0827009110993,0.0084331459876,0.00046049720036,-1.18865072837e-05,-1782.97609256,1
12.22,-0.164265311202,-0.0167504001063,0.00593195379928,0.00113290677459,-0.00457154957828,0.139487483615,0.0142237648549,0.000323215817588,-0.00293904701669,0.0953381593897,0.00972178668452,0.000426344170205,-1.44035231929e-05,-2160.52847894,1
12.23,-0.179496932524,-0.0183035932274,0.00420915697848,0.00118370752611,-0.00311247474446,0.151198164941,0.0154179220162,0.000284844454721,-0.00189479566252,0.104425135417,0.0106484003627,0.000402219278996,-1.63752980077e-05,-2456.29470115,1
12.24,-0.188173985643,-0.0191884064021,0.00236661343209,0.00121664060975,-0.00156416510875,0.157405416974,0.0160508855699,0.000261564828479,-0.000797832873072,0.109696278945,0.0111859074143,0.000388838259762,-1.77407504702e-05,-2661.11257053,1
12.25,-0.190091422487,-0.0193839305458,0.000471044758642,0.00123084088468,1.74929570113e-05,0.157975012249,0.0161089681236,0.000253985367979,0.000312411982675,0.111024485575,0.0113213467978,0.000386527609134,-1.84610909309e-05,-2769.16363963,1
12.26,-0.185285449113,-0.0188938576489,-0.00140998368924,0.0012261161527,0.00157629559007,0.152973350817,0.0155989405981,0.000262152347361,0.00139664659447,0.10842346118,0.0110561161232,0.00039521905955,-1.85208460395e-05,-2778.12690592,1
12.27,-0.174028548026,-0.0177459731943,-0.00321045574375,0.0012029435999,0.0030577059145,0.142662044653,0.0145474799909,0.000285556877449,0.0024170973918,0.102045079733,0.0104057022259,0.000414458038923,-1.7928046256e-05,-2689.2069384,1
12.28,-0.156816251577,-0.0159908074192,-0.00486820605607,0.00116244271405,0.00441074935954,0.12748570733,0.0129999242687,0.000323161344078,0.0033388165343,0.0921719142493,0.00939891953412,0.00044342560524,-1.67135824101e-05,-2507.03736151,1
12.29,-0.134346259173,-0.0136995058632,-0.00632705072793,0.00110632599267,0.0055897544097,0.108053483435,0.0110183888927,0.000373444063428,0.00413086931471,0.0792052780412,0.00807669061721,0.000480972876753,-1.49297667283e-05,-2239.46500924,1
12.3,-0.107490751788,-0.0109610062343,-0.00753867449324,0.00103682951965,0.00655587982768,0.0851150646559,0.00867932113983,0.000434460301754,0.00476736198005,0.0636492665345,0.00649041890294,0.000525666553233,-1.26481612425e-05,-1897.22418638,1
12.31,-0.077262983925,-0.00787863173714,-0.0084642116938,0.000956626165163,0.00727837782029,0.0595321222965,0.00607058702987,0.000503917258765,0.00522827621294,0.0460914232889,0.0047000171607,0.000575843754617,-9.95676134329e-06,-1493.51420149,1
12.32,-0.0447794182632,-0.00456622988107,-0.00907547004838,0.000868724734166,0.0077355526979,0.0322462332387,0.0032882006841,0.000579260158819,0.00550008384557,0.0271807632625,0.00277166649799,0.000629674102382,-6.95664362189e-06,-1043.49654328,1
12.33,-0.0112188058993,-0.00114399982658,-0.0093557595864,0.000776358832165,0.00791538592924,0.00424448341968,0.000432816855876,0.000657766246575,0.00557612352777,0.00760396821984,0.000775388967674,0.000685226745686,-3.75820434893e-06,-563.730652339,1
12.34,0.0222202988357,0.002265839898,-0.00930030360977,0.00068286952178,0.0078158106956,-0.0234760034562,-0.00239388613402,0.000736643254492,0.00545672973856,-0.0119393789212,-0.00121747782588,0.00074053989547,-4.7712742045e-07,-71.5691130675,1
12.35,0.0543620677225,0.00554338818276,-0.00891622363183,0.000591585999516,0.00744463165881,-0.0499433455447,-0.00509280391823,0.000813128804754,0.00514911340389,-0.0307616334662,-0.00313681363832,0.000793690378785,2.76977199515e-06,415.465799272,1
12.36,0.0840944727471,0.00857524972821,-0.00822210537919,0.00050570852693,0.00681909822489,-0.074244750627,-0.00757085759429,0.000884587229666,0.00466700214639,-0.0482111257506,-0.00491616665738,0.000842860763171,5.86867974474e-06,880.301961711,1
12.37,0.110407479898,0.0112584297286,-0.0072471675966,0.000428197705756,0.00596515166769,-0.0955577613451,-0.00974417985195,0.000948600439583,0.00403005653801,-0.0636945608377,-0.00649503763647,0.000886401724202,8.71274567747e-06,1306.91185162,1
12.38,0.13242706107,0.013503802121,-0.00603006905732,0.000361673900104,0.00491637765558,-0.113177836967,-0.0115409275305,0.00100304972901,0.00326308636702,-0.0766970170985,-0.00782091918224,0.000922887532683,1.12057402966e-05,1680.86104449,1
12.39,0.149443889914,0.0152390357476,-0.00461740138587,0.000308330192708,0.00371270561964,-0.126541356176,-0.0129036272505,0.00104618577865,0.00239509760671,-0.0867988760312,-0.00885102211572,0.000951162813053,1.32652809463e-05,1989.79214195,1
12.4,0.160935792321,0.0164108836678,-0.00306192563866,0.000269861733195,0.00239890468428,-0.135243300844,-0.0137909786567,0.00107668456913,0.00145820626582,-0.0936891340897,-0.00955363290111,0.000970379060485,1.48255204841e-05,2223.82807262,1
12.41,0.166583256631,0.0169867647597,-0.00142061872468,0.000247413714727,0.00102293228408,-0.13904907959,-0.0141790600858,0.00109368745398,0.000486459433394,-0.0971746832422,-0.00990905999931,0.000980019788276,1.58392119807e-05,2375.88179711,1
12.42,0.166277564025,0.0169555927891,0.000247398568961,0.000241549524527,-0.000365804083301,-0.137900164803,-0.0140619033822,0.00109682422408,-0.000485393520549,-0.0971852953943,-0.00991014213766,0.000979913594985,1.62790863108e-05,2441.86294663,1
12.43,0.160121366391,0.0163278353353,0.00188297711631,0.000252239879188,-0.00171820938862,-0.131913439827,-0.0134514273302,0.00108621861341,-0.00142313553335,-0.0937742012799,-0.00956230734041,0.000970234877329,1.61385046839e-05,2420.77570258,1
12.44,0.148421807821,0.0151348123794,0.00342902334552,0.000278873003739,-0.00298722541682,-0.121374376303,-0.0123767419356,0.00106247632285,-0.00229427864684,-0.0871143113489,-0.00888318756649,0.000951492354222,1.54313743024e-05,2314.70614535,1
12.45,0.13167654722,0.013427271007,0.00483247854998,0.000320285171095,-0.0041294567653,-0.106724377209,-0.010882857776,0.00102665625341,-0.00306918143694,-0.0774902790105,-0.00790180938552,0.000924505994218,1.41913414834e-05,2128.70122252,1
12.46,0.110553284155,0.0112732976251,0.00604612549336,0.000374810211706,-0.00510664272676,-0.0885428215962,-0.00902885507244,0.000980226221478,-0.00372204893697,-0.0652867500025,-0.00665739574702,0.000890373337943,1.24703018221e-05,1870.54527332,1
12.47,0.0858636097675,0.00875565149847,0.00703016132209,0.000440345956248,-0.00588692557898,-0.0675245254557,-0.00688558533808,0.000925004955359,-0.00423178164443,-0.0509732707461,-0.00519782706083,0.000850426565429,1.03362904302e-05,1550.44356453,1
12.48,0.0585321918855,0.00596862250468,0.00775348497595,0.0005144350091,-0.00644587374204,-0.0444534836619,-0.00453299380133,0.000863092628166,-0.00458264603411,-0.0350864389685,-0.00357782106718,0.000806181963393,7.87083615897e-06,1180.62542385,1
12.49,0.0295624523123,0.00301453119182,0.00819465814858,0.000594356785595,-0.00676722754186,-0.0201738756539,-0.00205716280829,0.000796792551165,-0.00476474571459,-0.0182099680478,-0.00185689996561,0.000759283689717,5.16588130775e-06,774.882196163,1
12.5,1.99394712386e-15,2.03326021002e-16,0.00834251098638,0.000677227396596,-0.00684334559144,0.00444060124521,0.000452815308511,0.000728526922464,-0.00477427971133,-0.000953399674232,-9.72197105263e-05,0.000711443903931,2.32038206356e-06,348.057309535,1
12.51,-0.0291048566227,-0.00296786941745,0.00819637667848,0.000760103740275,-0.00667534069012,0.0285179644684,0.00290802307296,0.000660749690735,-0.00461358206835,0.0160697642987,0.00163865991941,0.000664381428555,-5.63285611239e-07,-84.4928416859,1
12.52,-0.0567341829201,-0.00578527661537,0.0077659524131,0.000840088069022,-0.00627290525241,0.0512186355557,0.00522284730828,0.000595859647965,-0.00429094475447,0.0322637313878,0.00328998499873,0.000619761124446,-3.38298499869e-06,-507.447749803,1
12.53,-0.0819377769275,-0.00835532795883,0.0070707973806,0.000914429340453,-0.00565383721754,0.0717645132647,0.00731794376924,0.00053611680902,-0.00382023346423,0.0470711290237,0.00479991934286,0.00057913610437,-6.04041262472e-06,-906.061893708,1
12.54,-0.103865594388,-0.0105913430568,0.00613949112852,0.000980617831858,-0.00484328777504,0.0894654310384,0.00912293505309,0.000483564972746,-0.00322031305145,0.0599920412785,0.00611748571413,0.000543894776195,-8.44450161158e-06,-1266.67524174,1
12.55,-0.121796142776,-0.0124197501467,0.0050084871812,0.00103646978933,-0.00387276171372,0.103742107068,0.0105787508546,0.000439963096726,-0.00251430578151,0.0706007269939,0.00719927059637,0.000515214506147,-1.05145174182e-05,-1577.17761272,1
12.56,-0.135159906196,-0.0137824747693,0.00372070703461,0.00108019928393,-0.00277890944069,0.11414483259,0.0116395336419,0.000406727766623,-0.00172871111952,0.0785594661987,0.00801083613657,0.000494023431648,-1.21827416535e-05,-1827.41124802,1
12.57,-0.143557052696,-0.0146387454121,0.00232392808659,0.00111047494171,-0.00160215645345,0.12036730591,0.0122740493349,0.000384888614816,-0.000892420204933,0.0836290914587,0.00852779404371,0.000480971642529,-1.33966557794e-05,-2009.49836691,1
