time_s,acc_base_m_s2,acc_middle_m_s2,acc_surface_m_s2,strain_base,stress_base_pa,strain_middle,stress_middle_pa
15.61,1.19987555547,3.541639725,6.24789798499,0.000456397989866,59053.0117819,0.00021643353875,35654.5280081
15.612,1.15957099655,3.49176156293,6.19793357116,0.000459057944217,59289.5629292,0.000213385428846,35164.5565998
15.614,1.11707711405,3.44392556675,6.147610112,0.000461561112723,59451.796738,0.000210462117968,34714.6695473
15.616,1.07246604391,3.39825671334,6.09693526664,0.00046387129802,59534.456861,0.000207671243593,34305.6522163
15.618,1.02581959282,3.35487005935,6.04591779703,0.000465952774857,59532.6022939,0.00020501983696,33938.095998
15.62,0.977228995308,3.31387014134,5.99456778966,0.000467770466361,59441.6331046,0.000202514286415,33612.3944857
15.622,0.926794628208,3.27535042299,5.942896864,0.000469290118121,59257.3147005,0.000200160303627,33328.7405637
15.624,0.87462568373,3.23939279204,5.89091836622,0.000470478469268,58975.800516,0.000197962892847,33087.1244226
15.626,0.820839802303,3.20606710944,5.83864754716,0.000471303419764,58593.6530117,0.000195926323354,32887.332513
15.628,0.765562666689,3.17543081312,5.78610172347,0.000471734193082,58107.8628845,0.000194054105246,32728.9474471
15.63,0.708927558976,3.14752857835,5.73330042084,0.000471741493537,57515.8663932,0.000192348968677,32611.3488489
15.632,0.651074882255,3.12239203632,5.68026549859,0.0004712976575,56815.5607166,0.000190812846664,32533.7151539
15.634,0.592151648923,3.10003955279,5.62702125478,0.000470376797791,56005.3172666,0.00018944686156,32495.0263519
15.636,0.532310937741,3.08047606763,5.57359451106,0.00046895494055,55083.9928905,0.000188251315244,32494.067663
15.638,0.471711321885,3.06369299647,5.52001467693,0.000467010153939,54050.9389037,0.000187225683117,32529.4341327
15.64,0.410516270403,3.04966819505,5.46631379275,0.000464522668053,52906.0079078,0.00018636861192,32599.536127
15.642,0.348893525557,3.03836598656,5.41252655119,0.00046147498546,51649.558354,0.000185677921401,32702.6057059
15.644,0.287014458719,3.02973725216,5.35869029706,0.00045785198183,50282.4568266,0.000185150609854,32836.7038472
15.646,0.225053407504,3.0237195843,5.30484500518,0.000453640996164,48806.0780294,0.000184782863485,32999.7284901
15.648,0.163186996993,3.02023750257,5.25103323648,0.000448831910175,47222.3024682,0.000184570069601,33189.4233648
15.65,0.101593447911,3.01920273098,5.19730007233,0.00044341721642,45533.5118342,0.00018450683356,33403.3875677
15.652,0.0404518747264,3.02051453587,5.14369302743,0.000437392074843,43742.5821032,0.000184586999414,33639.0858431
15.654,-0.020231439875,3.02406012281,5.09026194159,0.000430754357431,41852.8743752,0.000184803674172,33893.8595233
15.656,-0.080446644117,3.02971509109,5.03705885081,0.000423504680737,39868.2234906,0.000185149255567,34164.9380809
15.658,-0.139665754978,3.03734394368,4.98413783838,0.0004156464261,37792.9244676,0.000185615463225,34449.4512411
15.66,-0.197711683327,3.04680065059,4.9315548665,0.000407185747419,35631.7168186,0.000186193373092,34744.4415999
15.662,-0.254410023787,3.0579292632,4.87936758939,0.000398131566408,33389.7668082,0.000186873454973,35046.8776927
15.664,-0.309589759246,3.07056457682,4.82763514871,0.000388495555333,31072.6477301,0.000187645613028,35353.6674541
15.666,-0.363083954026,3.0845328387,4.77641795225,0.000378292107248,28686.3182857,0.000188499229032,35661.6720087
15.668,-0.414730432732,3.09965249823,4.72577743702,0.000367538293849,26237.0991571,0.000189423208225,35967.7197307
15.67,-0.464372441815,3.11573499614,4.67577581796,0.000356253811088,23731.6478759,0.000190406027542,36268.6205098
15.672,-0.511859291005,3.13258558918,4.62647582343,0.00034446091277,21176.9320965,0.000191435786006,36561.1801574
15.674,-0.557046971826,3.1500042066,4.57794041882,0.00033218433238,18580.2013906,0.00019250025707,36842.2148898
15.676,-0.599798750511,3.16778633452,4.53023251977,0.000319451193482,15948.9576842,0.000193586942665,37108.5658209
15.678,-0.639985732741,3.18572392443,4.4834146964,0.000306290909046,13290.9244697,0.000194683128715,37357.1134002
15.68,-0.677487397772,3.20360632159,4.43754887004,0.000292735070131,10614.0149249,0.000195775941875,37584.7917296
15.682,-0.712192099615,3.22122120921,4.39269600408,0.000278817324401,7926.29908099,0.00019685240723,37788.6026937
15.684,-0.743997533106,3.23835556416,4.3489157905,0.000264573244982,5235.97018404,0.000197899506699,37965.62984
15.686,-0.772811162841,3.25479661989,4.30626633381,0.00025004019023,2551.31039733,0.000198904237882,38113.0519443
15.688,-0.798550613115,3.2703328322,4.26480383392,0.000235257155018,-124.13552828,0.000199853673079,38228.1562005
15.69,-0.821144017183,3.28475484356,4.22458226973,0.000220264614178,-2878.75528748,0.000200735018218,38308.3509732
15.692,-0.840530324313,3.29785644146,4.18565308513,0.000205104358781,-5601.44304338,0.000201535671422,38351.1780556
15.694,-0.856659563332,3.30943550653,4.14806487904,0.000189819325975,-8283.57903734,0.000202243280955,38354.3243753
15.696,-0.869493061498,3.3192949462,4.11186310119,0.00017445342312,-10916.6340759,0.000202845802268,38315.6330945
15.698,-0.879003617785,3.32724360939,4.07708975537,0.00015905134698,-13492.2059402,0.000203331553907,38233.114053
15.7,-0.885175629811,3.33309717833,4.04378311167,0.000143658398794,-16002.0553484,0.000203689272009,38104.9535062
15.702,-0.888005173902,3.33667903325,4.01197742949,0.000128320296004,-18438.1413127,0.000203908163143,37929.5231116
15.704,-0.887500037929,3.33782108601,3.98170269271,0.000113082981495,-20792.6557315,0.000203977955256,37705.3881233
15.706,-0.883679706813,3.33636457889,3.95298435863,9.79924311789e-05,-23085.8433048,0.000203888946488,37431.3147548
15.708,-0.876575300769,3.33216084481,3.92584312223,8.30550717237e-05,-25344.1278134,0.000203632051627,37106.2766756
15.71,-0.866229466578,3.32507202549,3.90029469697,6.82779092242e-05,-27482.9118059,0.000203198846002,36729.460612
15.712,-0.852696222379,3.31497174422,3.87634961358,5.37856449869e-05,-29455.0296971,0.000202581606591,36300.2710236
15.714,-0.836040756687,3.30174573011,3.85401303815,3.96228043221e-05,-31310.3051802,0.000201773350174,35818.3338328
15.716,-0.816339182515,3.28529239094,3.83328461054,2.58329832292e-05,-33042.9442711,0.000200767868335,35283.4991909
15.718,-0.793678247711,3.26552333184,3.81415830435,1.24586625368e-05,-34528.81674,0.000199559759168,34695.8432644
15.72,-0.768155002776,3.24236381752,3.7966223093,-2.90593480884e-07,-32758.0860039,0.000198144455515,34055.6690324
15.722,-0.739876427645,3.21575317571,3.78065893708,-8.15494769485e-06,-30378.7717617,0.000196518249627,33363.5060904
15.724,-0.708959019065,3.1856451399,3.76624455131,-1.56809138484e-05,-31134.3462071,0.000194678314105,32620.1094591
15.726,-0.675528340395,3.15200812985,3.75334952232,-2.28455350494e-05,-31798.4317684,0.000192622719046,31826.4574023
15.728,-0.6397185358,3.11482546834,3.74193820744,-2.96270982848e-05,-32369.2457655,0.000190350445287,30983.748261
15.73,-0.601671810974,3.07409553314,3.73196895707,-3.60052285263e-05,-32845.3564838,0.000187861393692,30093.3963176
15.732,-0.561537882672,3.02983184345,3.72339414697,-4.19609773239e-05,-33225.6898247,0.000185156390433,29157.0267066
15.734,-0.519473399448,2.98206308013,3.71616023701,-4.74769054939e-05,-33509.534438,0.00018223718823,28176.4693917
15.736,-0.475641336148,2.93083303975,3.71020785636,-5.25371595324e-05,-33696.5453149,0.00017910646354,27153.7522377
15.738,-0.43021036478,2.87620052232,3.70547191525,-5.71275414164e-05,-33786.7458238,0.000175767809697,26091.0932028
15.74,-0.383354204524,2.81823915324,3.70188174295,-6.12355714798e-05,-33780.5281815,0.000172225726031,24990.8916888
15.742,-0.335250953691,2.75703714008,3.69936125185,-6.48505440878e-05,-33678.6523568,0.000168485603005,23855.719083
15.744,-0.286082406546,2.69269696518,3.69782912722,-6.79635758592e-05,-33482.2434121,0.000164553703427,22688.3085349
15.746,-0.236033357946,2.62533501531,3.69719904203,-7.05676462254e-05,-33192.787295,0.000160437139824,21491.5440115
15.748,-0.185290898816,2.55508115,3.69737989631,-7.2657630144e-05,-32812.1250981,0.000156143848055,20268.4486778
15.75,-0.134043705499,2.48207821027,3.6982760802,-7.42303228238e-05,-32342.4458144,0.000151682557294,19022.1726555
15.752,-0.0824813260347,2.40648146993,3.69978775989,-7.52844563498e-05,-31786.2776189,0.000147062756495,17755.98021
15.754,-0.0307934664545,2.32845803175,3.7018111854,-7.58207081384e-05,-31146.477717,0.000142294657496,16473.2364255
15.756,0.02065257834,2.24818617112,3.70423901921,-7.58417011823e-05,-30426.2208043,0.000137389154902,15177.3934235
15.758,0.0715858634616,2.16585463005,3.70696068439,-7.53519960882e-05,-29628.9861897,0.000132357782947,13871.9761863
15.76,0.122085377052,2.08166186446,3.70986273114,-7.43580749423e-05,-28758.54364,0.000127212669495,12560.5680486
15.762,0.171969379062,1.99581524825,3.71282922015,-7.28683170773e-05,-27818.9380081,0.000121966487393,11246.795919
15.764,0.221059405498,1.90853023732,3.71574212156,-7.08929668493e-05,-26814.4727144,0.000116632403392,9934.31529765
15.766,0.269180913454,1.82002949747,3.71848172764,-6.84440935701e-05,-25749.6921549,0.000111224024846,8626.79515541
15.768,0.316163905787,1.73054199977,3.72092707799,-6.55355437747e-05,-24629.3631146,0.00010575534443,7327.90274119
15.77,0.361843532852,1.64030208743,3.72295639515,-6.21828860363e-05,-23458.4552686,0.000100240683121,6041.28838378
15.772,0.406060668767,1.54954851834,3.72444752919,-5.84033485775e-05,-22242.1208587,9.46946316761e-05,4770.57035538
15.774,0.448662459846,1.45852348728,3.72527840933,-5.4215749955e-05,-20985.6736348,8.91319908891e-05,3519.31986305
15.776,0.489502842956,1.36747163224,3.72532750084,-4.96404231288e-05,-19694.5671562,8.3567710859e-05,2291.04623414
15.778,0.528443031672,1.27663902914,3.72447426517,-4.46991332525e-05,-18374.3725477,7.80168295587e-05,1089.18236059
15.78,0.565351968297,1.18627217936,3.7225996217,-3.94149895538e-05,-17030.7558106,7.24944109608e-05,-82.132461848
15.782,0.600106739937,1.09661699447,3.71958640892,-3.38123516964e-05,-15669.4547884,6.70154829956e-05,-1210.30606695
15.784,0.632592957011,1.00791778276,3.7153198432,-2.79167310392e-05,-14296.25589,6.15949756131e-05,-2302.71725999
15.786,0.66270509274,0.920416241773,3.70968797336,-2.17546872347e-05,-12916.9706725,5.62476592195e-05,-3356.4057955
15.788,0.690346782337,0.834350461488,3.70258212884,-1.53537206233e-05,-11537.4123883,5.09880837576e-05,-4380.22662386
15.79,0.715431080823,0.749706146675,3.69389735977,-8.7421609033e-06,-10163.3725985,4.58153756302e-05,-5386.24689787
15.792,0.737880678558,0.666469318061,3.68353286708,-1.94905256929e-06,-6758.49025475,4.07286805481e-05,-6339.90359957
15.794,0.7576280738,0.585363355558,3.67139242054,7.89080078873e-06,-2043.59708188,3.57722050619e-05,-7220.61566126
15.796,0.774615701774,0.506604481321,3.65738476327,1.90523586334e-05,810.601112426,3.09591627474e-05,-8049.75629966
15.798,0.788796019951,0.430400600884,3.64142400065,3.03581342542e-05,2777.46127959,2.63022589429e-05,-8825.35095204
15.8,0.800131549433,0.35695044954,3.62342997215,4.17596209091e-05,4693.68041761,2.1813638583e-05,-9545.62706779
15.802,0.808594872527,0.286442777854,3.60332860426,5.32081355174e-05,6551.3823653,1.75048364244e-05,-10209.0212167
15.804,0.814168586819,0.219055579855,3.58105224314,6.46550128761e-05,8342.95673548,1.338672988e-05,-10814.1852989
15.806,0.816845216212,0.154955367253,3.55653996527,7.60517991175e-05,10061.0881796,9.46949466548e-06,-11359.9918298
15.808,0.816627079635,0.0942964928047,3.52973786496,8.73504435566e-05,11671.2792411,5.76256344918e-06,-11845.5382792
15.81,0.813526118288,0.0372205257516,3.50059931719,9.84629322905e-05,13147.5922476,2.27458768482e-06,-12068.1081174
15.812,0.807563682478,-0.0192636721858,3.46908521466,0.000109323679006,14549.1512359,-7.24502534792e-07,-11753.6426191
15.814,0.798770279305,-0.0783748835586,3.43516417798,0.000119947279546,15892.7733829,-2.94766237998e-06,-11509.3481901
15.816,0.787185282591,-0.132802117477,3.3988127379,0.000130289510002,17132.3935871,-4.99465884852e-06,-11685.6477954
15.818,0.772856606663,-0.182443569352,3.36001548879,0.000140307449412,18263.0410878,-6.86166309192e-06,-11816.9212765
15.82,0.755840345717,-0.227215381052,3.31876521258,0.000149959643594,19280.1966279,-8.54552122399e-06,-11903.5237768
15.822,0.736200380666,-0.26705195697,3.27506297244,0.000159206261919,20179.807433,-1.00437662082e-05,-11945.977787
15.824,0.714007955511,-0.301906202184,3.22891817577,0.000168009246352,20958.3000685,-1.13546268148e-05,-11944.9705731
15.826,0.68934122541,-0.331749681778,3.18034860612,0.000176332452111,21612.591122,-1.24770336126e-05,-11901.3509093
15.828,0.662284778739,-0.356572700774,3.12938042364,0.000184141779362,22140.0956734,-1.34106219757e-05,-11816.1251299
15.83,0.632929135548,-0.37638430447,3.07604813408,0.000191405295379,22538.7335205,-1.41557320959e-05,-11690.4525218
15.832,0.601370224926,-0.391212199331,3.02039452628,0.000198093346676,22806.9331402,-1.47134060071e-05,-11525.6400769
15.834,0.567708843868,-0.401102594938,2.96247057822,0.00020417866063,22943.6333773,-1.50853816417e-05,-11323.1366311
15.836,0.532050100308,-0.406119967869,2.902335332,0.000209636436181,22948.2828596,-1.527408395e-05,-11084.5264154
15.838,0.494502843071,-0.406346748706,2.84005573805,0.000214444423257,22820.8371513,-1.52826131281e-05,-10811.5220515
15.84,0.455179081511,-0.401882933719,2.77570646913,0.000218582990591,22561.7536673,-1.51147300142e-05,-10505.9570225
15.842,0.414193397667,-0.392845623134,2.70936970478,0.000222035181683,22171.9843778,-1.47748387222e-05,-10169.7776544
15.844,0.371662353787,-0.379368488167,2.64113488695,0.000224786758699,21652.9663471,-1.42679665978e-05,-9805.03464475
15.846,0.327703898079,-0.361601169383,2.57109844776,0.000226826234154,21006.6101569,-1.359974159e-05,-9413.87417866
15.848,0.282436771531,-0.33970860919,2.49936351029,0.00022814489028,20235.2862751,-1.27763671472e-05,-8998.52867118
15.85,0.235979918667,-0.313870321611,2.42603956368,0.000228736786056,19341.809442,-1.18045947528e-05,-8561.30717961
15.852,0.188451905026,-0.284279602722,2.35124211366,0.000228598751903,18329.4211517,-1.06916942302e-05,-8104.58552899
15.854,0.139970344146,-0.251142685417,2.27509230981,0.000227730372126,17201.7703171,-9.44542195404e-06,-7630.79619584
15.856,0.0906513367659,-0.214677842414,2.19771655114,0.000226133955235,15962.8922154,-8.07398711382e-06,-7142.41799601
15.858,0.040608924893,-0.175114441628,2.11924607132,0.000223814492322,14617.1858167,-6.58601618706e-06,-6641.96562343
15.86,-0.0101320849299,-0.132691958235,2.03981650535,0.000220779603751,13169.3896082,-4.9905157833e-06,-6131.97908705
15.862,-0.0617313069168,-0.0876589479782,1.95956743919,0.000217039474429,11624.5560304,-3.29683403013e-06,-5615.0130937
15.864,-0.113732782908,-0.0402719863738,1.87864194418,0.000212606778032,9988.02464962,-1.51462067707e-06,-4997.07760775
15.866,-0.166034911147,0.00771479330739,1.79718609817,0.000207496590553,8265.39419711,4.71459591007e-07,-3908.20500454
15.868,-0.218540607544,0.0507065876119,1.71534849497,0.000201726293634,6462.49360798,3.09873590961e-06,-2774.18336849
15.87,-0.271157715617,0.0949949803083,1.63327974437,0.000195315468164,4585.35219925,5.80524879662e-06,-2066.86792795
15.872,-0.323799385655,0.140347376195,1.5511319644,0.000188285778672,2640.16912964,8.57678410079e-06,-1367.2398342
15.874,-0.376384421356,0.186529187608,1.46905826798,0.000180660849095,633.28228609,1.13990059094e-05,-678.598486944
15.876,-0.428837592426,0.233304806901,1.38721224598,0.000172466130525,-1493.6633067,1.42575159773e-05,-4.16544833061
15.878,-0.481089911706,0.280438577674,1.30548472145,0.000163718225023,-3713.16800858,1.71379130801e-05,659.264790099
15.88,-0.533078875648,0.327695760409,1.22377218041,0.000154435525401,-5972.19792932,2.0025852025e-05,1302.17038976
15.882,-0.58474866709,0.374843488187,1.14275870761,0.000144669442843,-8253.04932184,2.29071020559e-05,1921.56911359
15.884,-0.636050319487,0.421651708233,1.06259693377,0.000134451369779,-10563.8800034,2.5767604392e-05,2514.64609172
15.886,-0.68694184193,0.467894105088,0.983437364193,0.00012381376663,-12897.9124649,2.85935286443e-05,3078.72400184
15.888,-0.737388304506,0.513349001335,0.905427873139,0.000112789995702,-15248.4558964,3.13713278593e-05,3611.2729847
15.89,-0.787361883695,0.557800231883,0.828713208808,0.000101414152176,-17608.9377821,3.40877919484e-05,4097.78398512
15.892,-0.836841867748,0.600782852282,0.753434510646,8.97208929899e-05,-19972.9347028,3.67145076394e-05,4526.92379852
15.894,-0.885814622152,0.641975277142,0.679728840926,7.77452644222e-05,-22334.2022041,3.9231822492e-05,4925.22471164
15.896,-0.934273515486,0.681562240267,0.607728732384,6.5522529202e-05,-24686.7035896,4.16510257941e-05,5301.75182852
15.898,-0.982218806174,0.719359953753,0.537561753615,5.30879939583e-05,-27024.6375066,4.39608860627e-05,5636.92142268
15.9,-1.02965749083,0.755193947313,0.469350093905,4.04768378238e-05,-29342.4641968,4.61507412247e-05,5929.27888286
15.902,-1.07660311507,0.788899700939,0.403210169028,2.77239430006e-05,-31634.9302909,4.82105372796e-05,6177.5626601
15.904,-1.12307554781,0.820323228115,0.339252249502,1.48637280836e-05,-33897.0920321,5.01308639403e-05,6380.70737315
15.906,-1.16910072042,0.849321607132,0.277580112658,1.92998492195e-06,-33266.1212502,5.19029871025e-05,6537.84598674
